image_name,abs_path,butterfly,cat,chicken,cow,dog,elephant,horse,sheep,spider,squirrel,split
OIP-j8nTvDz_HKFPIhlqOYOLggHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-j8nTvDz_HKFPIhlqOYOLggHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-diVY8zXCk8O91syGcD2XZQHaGZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-diVY8zXCk8O91syGcD2XZQHaGZ.jpeg,0,0,0,0,0,0,1,0,0,0,train
ea37b90e2bfd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/ea37b90e2bfd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,1,0,0,0,0,0,0,0,0,0,train
OIP-HzzrzIOzfmgQ6Uuc9e2jYgHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-HzzrzIOzfmgQ6Uuc9e2jYgHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-_rrv_V15DKZfeeu0YZ_xVAHaHq.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-_rrv_V15DKZfeeu0YZ_xVAHaHq.jpeg,0,0,0,0,0,0,1,0,0,0,train
ea37b0072ff5033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/ea37b0072ff5033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,0,0,0,0,0,1,0,0,0,0,train
OIP-EvBOwRMRrf9zHBbbRXPhWgHaFc.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-EvBOwRMRrf9zHBbbRXPhWgHaFc.jpeg,0,0,1,0,0,0,0,0,0,0,train
579_renamed.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/579_renamed.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-qIiaA-rPnYKyHG2-N3AWaQHaFy.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-qIiaA-rPnYKyHG2-N3AWaQHaFy.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-QNXg7dEwjiqm8onAO7S9TwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-QNXg7dEwjiqm8onAO7S9TwHaFj.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-a_vycU_gW9W0-fGulfZRDgHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-a_vycU_gW9W0-fGulfZRDgHaEK.jpeg,0,0,0,0,0,0,1,0,0,0,train
363.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/363.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-Kcl4NCfOAbm3KgV1_mIeyQHaF7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-Kcl4NCfOAbm3KgV1_mIeyQHaF7.jpeg,0,0,0,0,0,0,1,0,0,0,train
ea36b10929f4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/ea36b10929f4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,1,0,0,0,0,0,0,0,0,0,train
OIP-1ddYlJDY0e7D9oNYpVcVRgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-1ddYlJDY0e7D9oNYpVcVRgAAAA.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-w5t--QghgCVBD3L9OeDJSwHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-w5t--QghgCVBD3L9OeDJSwHaHa.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-MyxQ1kpdxX2q7HGg3Dxv2wHaFP.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-MyxQ1kpdxX2q7HGg3Dxv2wHaFP.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-iVISxAYJgAGAj9Gi9W9aawHaEo.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-iVISxAYJgAGAj9Gi9W9aawHaEo.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-434J03P47D1v_cLqHOuSvgHaEw.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-434J03P47D1v_cLqHOuSvgHaEw.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-ExX0WQ4QL112iaUo_lTPqQHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-ExX0WQ4QL112iaUo_lTPqQHaEK.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-veVtG84w-eLYa2Ns4HdwWwHaHk.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-veVtG84w-eLYa2Ns4HdwWwHaHk.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-H6FoNEdOIESxQ48fYsdpvQHaE0.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-H6FoNEdOIESxQ48fYsdpvQHaE0.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-j-av9yHzg_svDO7CJSMJmgHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-j-av9yHzg_svDO7CJSMJmgHaEK.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-xfME31s1DE5i_Ed1MATVmgHaJQ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-xfME31s1DE5i_Ed1MATVmgHaJQ.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-0OX_tpOEE1uVeEbRIfDGwwHaFh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-0OX_tpOEE1uVeEbRIfDGwwHaFh.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-L-8_0laEE-oqxjThLZrVfQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-L-8_0laEE-oqxjThLZrVfQHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-PiADGlJnTr5JRKQq5GsGygHaGs.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-PiADGlJnTr5JRKQq5GsGygHaGs.jpeg,1,0,0,0,0,0,0,0,0,0,train
ea37b40f2ff2033ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/ea37b40f2ff2033ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,0,0,0,0,0,0,0,0,1,0,train
OIP-mqjqwvtHvb1F5gqAcLO9nQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-mqjqwvtHvb1F5gqAcLO9nQHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-XwkSC1VAzv9T5D1iXCKu0AHaEo.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-XwkSC1VAzv9T5D1iXCKu0AHaEo.jpeg,0,0,0,0,0,1,0,0,0,0,train
400_renamed.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/400_renamed.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-IA4r4urEJDVC1GxIv-0E2gHaHH.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-IA4r4urEJDVC1GxIv-0E2gHaHH.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-STUjBDJDLzsX-Fl3g1NsLAAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-STUjBDJDLzsX-Fl3g1NsLAAAAA.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-Hu14V4pzaB5vsC5IA0KznQHaGM.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-Hu14V4pzaB5vsC5IA0KznQHaGM.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-ae6t3f4-a8C8zWiiDG95vAHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-ae6t3f4-a8C8zWiiDG95vAHaEK.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP--6HKrfzgEaczswvhprOlnAHaHJ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP--6HKrfzgEaczswvhprOlnAHaHJ.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-SISe01aqVBD8OECpxQgPlwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-SISe01aqVBD8OECpxQgPlwHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-PZ8ugt0Z9sZjjROfByqTJAHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-PZ8ugt0Z9sZjjROfByqTJAHaEK.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-sGKIsk2yDdbaV-Zs0fg65wHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-sGKIsk2yDdbaV-Zs0fg65wHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-zhLz2NNZOh527Bvrz2dlpAHaFw.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-zhLz2NNZOh527Bvrz2dlpAHaFw.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-36BFWI3XASepDdtABVDa9gHaFI.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-36BFWI3XASepDdtABVDa9gHaFI.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-0Rm-Jx_MbSBV5xJrOFU_iQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-0Rm-Jx_MbSBV5xJrOFU_iQHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
ea37b60920f2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/ea37b60920f2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,0,1,0,0,0,0,0,0,0,0,train
OIP-AWYKAuoJpWhvcv4zDAZt2gHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-AWYKAuoJpWhvcv4zDAZt2gHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-CRhfno8MPd3dk39N4IUdxgHaEZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-CRhfno8MPd3dk39N4IUdxgHaEZ.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-CuE-TwT8b7oYBGrPNtrA7gHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-CuE-TwT8b7oYBGrPNtrA7gHaE7.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-MzZXkkE-SgjySwInkCM3wgHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-MzZXkkE-SgjySwInkCM3wgHaEK.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-Vxvl69Gn7I7IK5CsHNJk_QHaE5.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-Vxvl69Gn7I7IK5CsHNJk_QHaE5.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-AEgpxOdLdaKhbWqsSxtz8wHaDb.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-AEgpxOdLdaKhbWqsSxtz8wHaDb.jpeg,0,0,0,1,0,0,0,0,0,0,train
309.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/309.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-H-xM5UVCQFLGg4x7Lif-SAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-H-xM5UVCQFLGg4x7Lif-SAHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-mStyj4nM-7TEnBzuyDnLdQHaF3.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-mStyj4nM-7TEnBzuyDnLdQHaF3.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-AzQXYUOxaRi1rcdpCoMdiwHaFe.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-AzQXYUOxaRi1rcdpCoMdiwHaFe.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-wjLOVz9ExMjUGb0EpSaomQHaE4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-wjLOVz9ExMjUGb0EpSaomQHaE4.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-9l6h__mLGnFaHDVMxbzzUQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-9l6h__mLGnFaHDVMxbzzUQHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-5_FYWb6TomuC9Dv-w2QNEwAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-5_FYWb6TomuC9Dv-w2QNEwAAAA.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-rurG_ItJKXf1NLZR1iDKkwHaEi.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-rurG_ItJKXf1NLZR1iDKkwHaEi.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-p5YG2RnydmrMNrG-xyfnkQHaGE.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-p5YG2RnydmrMNrG-xyfnkQHaGE.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-yS_ywRYTivJRcPa4Niu4QAHaFV.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-yS_ywRYTivJRcPa4Niu4QAHaFV.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-mKNTn4URJfhZJODzY_0DqAHaFc.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-mKNTn4URJfhZJODzY_0DqAHaFc.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-i_6SRE8Drt1jVWfAfuNBkgHaHZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-i_6SRE8Drt1jVWfAfuNBkgHaHZ.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-MYEheQN2eUiihHpX5KJ_HgHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-MYEheQN2eUiihHpX5KJ_HgHaE7.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-l-DVgUQ85-HXKGVhuu1BGAHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-l-DVgUQ85-HXKGVhuu1BGAHaEK.jpeg,0,0,1,0,0,0,0,0,0,0,train
1908.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/1908.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-51L9doFghe5b4QbkuOtyegHaIf.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-51L9doFghe5b4QbkuOtyegHaIf.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-RsIOOZeH-LHhwu7ZAx-BNAHaGh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-RsIOOZeH-LHhwu7ZAx-BNAHaGh.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-q49SaHO878hGu6_3breJMQHaFb.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-q49SaHO878hGu6_3breJMQHaFb.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-HVU6iQb5pfosxjum2y6ahQHaEx.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-HVU6iQb5pfosxjum2y6ahQHaEx.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-TM3czNnBzNxp3yFJSZZRswHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-TM3czNnBzNxp3yFJSZZRswHaE7.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-eqt2uIhEnPuK0GQNKRkrAAHaF4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-eqt2uIhEnPuK0GQNKRkrAAHaF4.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-4kZIQyUBxO8KuG-xRkuoTAHaG6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-4kZIQyUBxO8KuG-xRkuoTAHaG6.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-JxWQU7GOtM9ty0VrDgM3mwHaFb.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-JxWQU7GOtM9ty0VrDgM3mwHaFb.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-9433E0xJ1zOZo6b7T5UX1AHaFN.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-9433E0xJ1zOZo6b7T5UX1AHaFN.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-3Wc6njll7e5-3ohayx3NRgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-3Wc6njll7e5-3ohayx3NRgAAAA.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-7csbSDZu-smxbz6uHhgFlgHaLD.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-7csbSDZu-smxbz6uHhgFlgHaLD.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-zYWoQzp-FbJ3Hn5BloemHwHaFm.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-zYWoQzp-FbJ3Hn5BloemHwHaFm.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-HoXwdHRk6CRpcap91dWo4AHaJ4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-HoXwdHRk6CRpcap91dWo4AHaJ4.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-Hm9KJqAsxPyTftXtcoiVOQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-Hm9KJqAsxPyTftXtcoiVOQHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-9NKTGbTtAXEeAYKH-UJKSwHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-9NKTGbTtAXEeAYKH-UJKSwHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-JoYZcnv439Cdp_UC2aqNzAHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-JoYZcnv439Cdp_UC2aqNzAHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-tPvqSpGfY02PxLSIAevRqwHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-tPvqSpGfY02PxLSIAevRqwHaE8.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-YIoPgxBZWErbRZpMYBwiSgHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-YIoPgxBZWErbRZpMYBwiSgHaEK.jpeg,0,0,0,0,0,0,1,0,0,0,train
990.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/990.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-uj1cFhsOpnzSqCFDYB_BjQAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-uj1cFhsOpnzSqCFDYB_BjQAAAA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-uKf3_oybnR4uzMwrEZJU8wHaFL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-uKf3_oybnR4uzMwrEZJU8wHaFL.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-mudJsQakwHaBbBhPluE4CQHaFb.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-mudJsQakwHaBbBhPluE4CQHaFb.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-ewcqDsM_fkzHcC3IXfh9SQHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-ewcqDsM_fkzHcC3IXfh9SQHaEK.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-Bj0SMtXKyG3JI9QOEXTUGgHaDI.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-Bj0SMtXKyG3JI9QOEXTUGgHaDI.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-3HUgRAhJ--2kk9EJuRq05AHaFL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-3HUgRAhJ--2kk9EJuRq05AHaFL.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-S0c5tlTI1j9JSd349YN8lAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-S0c5tlTI1j9JSd349YN8lAHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-nCgdTgy0wmJy98Gqj76hgAHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-nCgdTgy0wmJy98Gqj76hgAHaE7.jpeg,0,0,0,0,1,0,0,0,0,0,train
eb3cb30c21f4073ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/eb3cb30c21f4073ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,0,0,0,0,0,1,0,0,0,0,train
1329.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/1329.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-fhTE9wtU09EppG7NMjVtUgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-fhTE9wtU09EppG7NMjVtUgHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-FGwSbyDmHZf3Dc46EkRYuQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-FGwSbyDmHZf3Dc46EkRYuQHaE8.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-1dN-3q4hcYQxmKLAFN6RBgHaEL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-1dN-3q4hcYQxmKLAFN6RBgHaEL.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-Yd1ZIuA1cOZSWkJW74lzIwHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-Yd1ZIuA1cOZSWkJW74lzIwHaE8.jpeg,0,0,0,0,0,0,0,0,0,1,train
e832b30e2df5053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/e832b30e2df5053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,0,0,0,0,0,0,1,0,0,train
OIP-AkAPyB3GXL5dnuoBRIQRLgHaEV.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-AkAPyB3GXL5dnuoBRIQRLgHaEV.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-Nq5ozyqG_SDxgovIfg_lIQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-Nq5ozyqG_SDxgovIfg_lIQHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-tV0_4dSXnNZFni1F0RFoPQHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-tV0_4dSXnNZFni1F0RFoPQHaHa.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-1Jl6a3q2xMTNnc4nywKROwHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-1Jl6a3q2xMTNnc4nywKROwHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-tXvArOZfEwSMBHnnBWko-wHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-tXvArOZfEwSMBHnnBWko-wHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-YV_bkku6-2WDHnvYFdhr2gHaJK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-YV_bkku6-2WDHnvYFdhr2gHaJK.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-sVUIb2rOGrmZHb8e8tqx1wHaJ2.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-sVUIb2rOGrmZHb8e8tqx1wHaJ2.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-BEMyll3bKkntyEK9vBVe0AHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-BEMyll3bKkntyEK9vBVe0AHaE8.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-a8Wb_2Qcy43whyQgFq9hlAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-a8Wb_2Qcy43whyQgFq9hlAHaFj.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-IXg185PBsUiy2gDXcNmNZwHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-IXg185PBsUiy2gDXcNmNZwHaE7.jpeg,0,0,0,0,0,0,0,0,0,1,train
1410.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/1410.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-iof3JtZ78HArG9jMk2f5_wHaIl.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-iof3JtZ78HArG9jMk2f5_wHaIl.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-VRigvTknyMrXH3b7VoWEDQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-VRigvTknyMrXH3b7VoWEDQHaFj.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-6lN5gbGEyw2oOKAQdUBE9QAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-6lN5gbGEyw2oOKAQdUBE9QAAAA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-bR0GEMz9ZNfKW_wrNmBmjAEsDH.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-bR0GEMz9ZNfKW_wrNmBmjAEsDH.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-t5_Sqmb-UkT4R_wnC2biEAAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-t5_Sqmb-UkT4R_wnC2biEAAAAA.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-lBHJA0ebAMuMaK3nUt7cBgHaEM.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-lBHJA0ebAMuMaK3nUt7cBgHaEM.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-NvRpeuwOC0l3GPR-2U7dGQHaKe.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-NvRpeuwOC0l3GPR-2U7dGQHaKe.jpeg,0,0,1,0,0,0,0,0,0,0,train
